le serveur parle anglais	服务员说英语
la serveuse est francaise	服务员是法国人
une chanson chinoise	一首中国歌曲
merci beaucoup	非常感谢
et toi	你呢？
bonsoir	晚上好
bonne journée	祝你一天愉快
salut à demain	再见，明天见！
pour toi	给你的
l'addition s'il vous plait	请给我账单
petits	小，小的
petit	小；小的；矮
ma femme est journaliste	我妻子是记者
la fille de paul	"Paul的女儿"
le fils de paul	"Paul的儿子"
je veux	（我想要）
on veut	（它想要）
boutique	商店
j'étudie à bordeaux	我在波尔多学习
étudiant	男大学生
étudiante	女大学生
le chat de marie	"Marie的猫"
lire un livre	阅读一本书
je prends	（我乘坐/拿）
tu vas au restaurant	你去饭馆
des chiens	这些狗
les étudiants étudient	那些大学生学习
ils travaillent en france	他们在法国工作
